,prob_0,prob_1,Class_0,Class_1,Gender,Race,Hispanic,Age,Income,Residence,Child,Assisted_Living,State,Vaccine,Chronic,Vulnerable_contact,Health_Insurance,News,Political,Self_employed,Remote,Education,Pregnant,Vehicle
441,1.0,1.1953879822099921e-37,1.0,0.0,Female,White,Yes,50-64,"$35,000 - 75,000",Rural,No,No,Texas,Yes,No,No,Yes,News apps or websites,Democrat,No,"NA (studying, retired, not in paid employment)",Some college credits,No,Yes
442,4.922505389378672e-83,1.0,0.0,1.0,Male,White,Yes,35-49,"> $150,000",Urban,Yes,Yes,Indiana,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,Yes,Yes,Postgraduate degree,No,Yes
443,1.1851837045579816e-112,1.0,0.0,1.0,Female,White,Yes,25-34,"$35,000 - 75,000",Suburban,No,No,California,Yes,No,No,Yes,TV (including cable),Democrat,No,"NA (studying, retired, not in paid employment)","1 or more years of college credit, no degree",No,No
444,1.0,3.521988445707626e-113,1.0,0.0,Female,Black or African American,Yes,50-64,"$35,000 - 75,000",Urban,Yes,Yes,Florida,Yes,Yes,Yes,Yes,"Print media (newspapers, journals)",Republican,Yes,Yes,Some college credits,Yes,Yes
445,1.0,5.1354176247377905e-65,1.0,0.0,Female,White,Yes,35-49,"< $35,000",Urban,Yes,No,Florida,No,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,No,High school or GED,No,No
446,1.0,7.810583372837802e-42,1.0,0.0,Female,White,Yes,50-64,"$35,000 - 75,000",Urban,No,No,Texas,Yes,No,Yes,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,No,No,High school or GED,No,Yes
447,1.4052182880146063e-134,1.0,0.0,1.0,Female,White,Yes,50-64,"$35,000 - 75,000",Urban,Yes,No,Florida,Yes,No,No,No,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,No,Yes,Postgraduate degree,No,Yes
448,1.1580199343365272e-51,1.0,0.0,1.0,Female,White,No,50-64,"< $35,000",Rural,No,No,New Jersey,Yes,Yes,Yes,Yes,TV (including cable),Independent,No,Yes,"1 or more years of college credit, no degree",No,Yes
449,3.132938213531329e-63,1.0,0.0,1.0,Female,White,Yes,18-24,"< $35,000",Suburban,No,No,Illinois,Yes,No,No,Yes,TV (including cable),Democrat,Yes,Yes,Some college credits,No,Yes
450,8.875336358299658e-120,1.0,0.0,1.0,Male,White,Yes,≥ 65,"< $35,000",Urban,No,No,Florida,Yes,Yes,No,Yes,TV (including cable),Republican,No,No,High school or GED,No,No
451,1.0,3.2268084469695365e-37,1.0,0.0,Female,White,Yes,35-49,"< $35,000",Suburban,Yes,No,Texas,No,Yes,No,Yes,TV (including cable),Democrat,No,Yes,"1 or more years of college credit, no degree",Yes,Yes
452,1.0,2.783233376012137e-20,1.0,0.0,Female,White,Yes,50-64,"< $35,000",Suburban,Yes,No,North Caroline,Yes,Yes,Yes,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,Yes,No,Associate’s degree,No,Yes
453,1.2706003625923731e-155,1.0,0.0,1.0,Non-binary,White,Yes,25-34,"< $35,000",Suburban,No,No,New York,Yes,Prefer not to answer,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Independent,No,No,High school or GED,No,No
454,1.0,1.0919902267593484e-41,1.0,0.0,Female,White,Yes,35-49,"< $35,000",Urban,Yes,No,Kentucky,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Other,No,"NA (studying, retired, not in paid employment)",High school or GED,No,No
455,1.0,7.20158564686702e-49,1.0,0.0,Female,White,Yes,≥ 65,"< $35,000",Urban,Yes,No,Ohio,Yes,Yes,No,Yes,TV (including cable),Independent,No,"NA (studying, retired, not in paid employment)",Associate’s degree,No,Yes
456,1.3800178287284869e-60,1.0,0.0,1.0,Female,White,Yes,≥ 65,"< $35,000",Suburban,No,No,New York,Yes,No,Yes,Yes,TV (including cable),Democrat,No,No,Undergraduate degree,No,No
457,1.0,9.247562697169204e-64,1.0,0.0,Male,White,Yes,35-49,"$35,000 - 75,000",Suburban,No,No,Florida,No,No,No,Yes,TV (including cable),Republican,Yes,Yes,"1 or more years of college credit, no degree",No,Yes
458,2.1633628591630616e-146,1.0,0.0,1.0,Female,White,Yes,≥ 65,"< $35,000",Suburban,No,No,Connecticut,Yes,Yes,Yes,Yes,TV (including cable),Democrat,No,"NA (studying, retired, not in paid employment)","1 or more years of college credit, no degree",No,Yes
459,2.7141536906928845e-74,1.0,0.0,1.0,Female,White,Yes,50-64,"< $35,000",Urban,No,No,Texas,No,No,No,No,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,No,High school or GED,No,Yes
460,1.3368340622767851e-158,1.0,0.0,1.0,Female,White,Yes,35-49,"$75,000 - 150,000",Suburban,Yes,No,Iowa,Yes,No,Yes,Yes,News apps or websites,Democrat,No,Yes,Undergraduate degree,No,Yes
461,6.97587415636849e-55,1.0,0.0,1.0,Female,White,Yes,18-24,"$35,000 - 75,000",Suburban,No,No,Florida,Yes,No,Yes,Yes,TV (including cable),Independent,Yes,Yes,"1 or more years of college credit, no degree",Yes,Yes
462,0.9995734897021328,0.0004265102978664779,1.0,0.0,Female,White,Yes,50-64,"< $35,000",Urban,No,No,New York,No,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,No,No,Associate’s degree,No,No
463,0.03174507738255007,0.9682549226174498,0.0,1.0,Male,White,Yes,50-64,"$35,000 - 75,000",Urban,Yes,No,Florida,Yes,No,No,Yes,TV (including cable),Democrat,No,Yes,"1 or more years of college credit, no degree",No,Yes
464,6.240070145475724e-33,1.0,0.0,1.0,Male,White,No,≥ 65,"$75,000 - 150,000",Rural,No,No,South Dakota,Yes,No,No,Yes,TV (including cable),Democrat,No,"NA (studying, retired, not in paid employment)",Postgraduate degree,No,Yes
465,4.182655828923785e-131,1.0,0.0,1.0,Female,White,No,50-64,"$75,000 - 150,000",Rural,No,No,Florida,No,No,No,No,"Print media (newspapers, journals)",Republican,No,No,Undergraduate degree,No,Yes
466,6.981884920832703e-121,1.0,0.0,1.0,Female,White,No,≥ 65,"> $150,000",Urban,No,No,Washington,Yes,No,Yes,Yes,News apps or websites,Democrat,No,No,Postgraduate degree,No,Yes
467,4.978695431019315e-131,1.0,0.0,1.0,Female,White,No,50-64,"$75,000 - 150,000",Rural,No,No,Oregon,Yes,Yes,Yes,Yes,Radio or podcasts,Independent,No,Yes,Postgraduate degree,No,Yes
468,1.9985792744250174e-31,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Texas,No,No,Yes,Yes,News apps or websites,Independent,No,No,Associate’s degree,No,Yes
469,4.1993784360783783e-100,1.0,0.0,1.0,Female,White,No,50-64,"> $150,000",Urban,No,No,Pennsylvania,Yes,No,Yes,Yes,News apps or websites,Independent,No,Yes,Undergraduate degree,No,Yes
470,3.197888116483559e-39,1.0,0.0,1.0,Female,White,No,50-64,"$75,000 - 150,000",Suburban,Yes,No,Oklahoma,Yes,No,Yes,Yes,TV (including cable),Republican,No,Yes,Postgraduate degree,No,Yes
471,1.4953205497031386e-38,1.0,0.0,1.0,Female,White,No,50-64,"$75,000 - 150,000",Suburban,No,No,Georgia,Yes,Yes,Yes,Yes,TV (including cable),Independent,No,Yes,Undergraduate degree,No,Yes
472,3.3000039640776917e-42,1.0,0.0,1.0,Female,White,No,50-64,"$75,000 - 150,000",Urban,No,No,Tennessee,Yes,Yes,Yes,Yes,TV (including cable),Republican,No,"NA (studying, retired, not in paid employment)",Associate’s degree,No,Yes
473,1.7856847074234747e-117,1.0,0.0,1.0,Male,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Illinois,Yes,No,No,Yes,TV (including cable),Democrat,No,"NA (studying, retired, not in paid employment)",Undergraduate degree,No,Yes
474,8.26490872112677e-59,1.0,0.0,1.0,Male,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Michigan,Yes,Yes,No,Yes,TV (including cable),Democrat,No,No,Undergraduate degree,No,Yes
475,2.899219718242295e-111,1.0,0.0,1.0,Female,White,No,35-49,"$75,000 - 150,000",Urban,No,No,Florida,Yes,No,No,Yes,News apps or websites,Republican,No,Yes,Postgraduate degree,No,Yes
476,1.0800621868272445e-43,1.0,0.0,1.0,Male,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,New Jersey,Yes,No,No,Yes,TV (including cable),Republican,No,Yes,Undergraduate degree,No,Yes
477,5.823566477187437e-87,1.0,0.0,1.0,Female,White,No,50-64,"$75,000 - 150,000",Rural,No,No,Arizona,Yes,No,Yes,Yes,Other,Republican,No,"NA (studying, retired, not in paid employment)",Some college credits,No,Yes
478,6.704262973068866e-68,1.0,0.0,1.0,Female,White,No,35-49,"$75,000 - 150,000",Rural,Yes,No,Kentucky,No,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,No,"NA (studying, retired, not in paid employment)",Associate’s degree,No,Yes
479,3.1004713792876668e-99,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,North Caroline,Yes,Yes,Yes,Yes,News apps or websites,Independent,No,"NA (studying, retired, not in paid employment)",Postgraduate degree,No,Yes
480,6.191958640683388e-25,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,New Mexico,Yes,No,No,Yes,TV (including cable),Democrat,No,"NA (studying, retired, not in paid employment)",Postgraduate degree,No,Yes
481,4.189703459851631e-103,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Florida,No,No,No,Yes,TV (including cable),Democrat,No,No,"1 or more years of college credit, no degree",No,Yes
482,5.8894670511446666e-83,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,California,Yes,Yes,Yes,Yes,TV (including cable),Independent,No,Yes,Undergraduate degree,No,Yes
483,2.225812698913747e-05,0.9999777418730109,0.0,1.0,Male,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Texas,Yes,Yes,Yes,Yes,"Print media (newspapers, journals)",Republican,No,No,Undergraduate degree,No,Yes
484,5.407889680526492e-114,1.0,0.0,1.0,Female,White,No,≥ 65,"$35,000 - 75,000",Suburban,No,No,Florida,No,No,No,Yes,TV (including cable),Republican,No,No,High school or GED,No,Yes
485,1.7063134189330727e-70,1.0,0.0,1.0,Female,White,No,≥ 65,"> $150,000",Suburban,No,No,Washington,No,No,No,Yes,News apps or websites,Republican,No,Yes,Undergraduate degree,No,Yes
486,4.456011172068434e-90,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,California,Yes,No,Yes,Yes,TV (including cable),Independent,No,No,"1 or more years of college credit, no degree",No,Yes
487,1.4256458862770658e-68,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Tennessee,Yes,No,No,Yes,News apps or websites,Republican,No,"NA (studying, retired, not in paid employment)",Undergraduate degree,No,Yes
488,8.455835399205117e-110,1.0,0.0,1.0,Male,White,No,50-64,"> $150,000",Suburban,No,No,Alabama,Yes,No,Yes,Yes,News apps or websites,Independent,No,Yes,Associate’s degree,No,No
489,1.0,7.281613772228587e-127,1.0,0.0,Female,White,No,35-49,"$75,000 - 150,000",Urban,No,No,New York,Yes,Yes,No,Yes,"Print media (newspapers, journals)",Independent,No,No,Postgraduate degree,No,No
490,1.0,1.0405716444743444e-40,1.0,0.0,Female,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Tennessee,Yes,Yes,No,Yes,"Print media (newspapers, journals)",Democrat,No,"NA (studying, retired, not in paid employment)",Postgraduate degree,No,Yes
491,2.745546125103273e-113,1.0,0.0,1.0,Female,White,No,≥ 65,"> $150,000",Suburban,No,No,Maryland,Yes,Yes,Yes,Yes,News apps or websites,Democrat,No,Yes,Postgraduate degree,No,Yes
492,3.726961058633246e-67,1.0,0.0,1.0,Male,White,No,≥ 65,"> $150,000",Rural,No,No,Tennessee,Yes,Yes,Yes,Yes,TV (including cable),Democrat,No,Yes,Postgraduate degree,No,Yes
493,6.409212023391716e-83,1.0,0.0,1.0,Female,White,No,≥ 65,"> $150,000",Suburban,No,No,New Jersey,Yes,No,Yes,Yes,TV (including cable),Republican,No,No,Undergraduate degree,No,Yes
494,1.165828916679812e-151,1.0,0.0,1.0,Male,White,No,≥ 65,"> $150,000",Rural,Yes,No,California,Yes,Yes,No,Yes,TV (including cable),Democrat,No,Yes,Associate’s degree,No,Yes
495,4.1659344556610545e-23,1.0,0.0,1.0,Female,White,No,50-64,"> $150,000",Suburban,Yes,No,California,Yes,No,No,Yes,News apps or websites,Republican,No,"NA (studying, retired, not in paid employment)",Postgraduate degree,No,Yes
496,2.809235331800805e-63,1.0,0.0,1.0,Female,White,No,50-64,"$75,000 - 150,000",Suburban,Yes,No,South Carolina,Yes,No,Yes,Yes,News apps or websites,Independent,No,"NA (studying, retired, not in paid employment)",Undergraduate degree,No,Yes
497,1.3012255941330667e-09,0.9999999986987744,0.0,1.0,Female,White,No,≥ 65,"> $150,000",Suburban,No,No,Pennsylvania,Yes,No,Yes,Yes,TV (including cable),Independent,No,"NA (studying, retired, not in paid employment)",Undergraduate degree,No,Yes
498,3.1128248122548386e-55,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,New Jersey,Yes,No,No,Yes,News apps or websites,Republican,No,"NA (studying, retired, not in paid employment)",Postgraduate degree,No,No
499,1.0,1.1512163302112914e-62,1.0,0.0,Female,White,No,50-64,"$75,000 - 150,000",Urban,No,No,Alabama,Yes,Yes,No,Yes,TV (including cable),Democrat,No,"NA (studying, retired, not in paid employment)",Associate’s degree,No,Yes
500,3.24608735923986e-79,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Rural,No,No,Oregon,Yes,No,No,Yes,TV (including cable),Republican,No,No,Some college credits,No,Yes
501,4.355001984832331e-83,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Pennsylvania,Yes,Yes,No,Yes,TV (including cable),Democrat,No,"NA (studying, retired, not in paid employment)",Undergraduate degree,No,Yes
502,1.3381406623496638e-48,1.0,0.0,1.0,Male,White,No,≥ 65,"> $150,000",Rural,Yes,No,Michigan,Yes,No,Yes,Yes,TV (including cable),Democrat,No,Yes,Postgraduate degree,No,Yes
503,2.4999693294757774e-36,1.0,0.0,1.0,Female,White,No,25-34,"$75,000 - 150,000",Rural,No,No,California,No,No,Yes,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,No,No,Postgraduate degree,No,Yes
504,1.6648562685860597e-116,1.0,0.0,1.0,Female,White,No,50-64,"$75,000 - 150,000",Rural,Yes,No,Pennsylvania,Yes,No,Yes,Yes,TV (including cable),Republican,No,Yes,Postgraduate degree,No,No
505,1.0,6.915394615799583e-170,1.0,0.0,Female,White,No,≥ 65,"$75,000 - 150,000",Rural,No,No,Pennsylvania,Yes,Yes,Yes,Yes,News apps or websites,Democrat,Yes,Yes,"1 or more years of college credit, no degree",No,Yes
506,2.7757997434212454e-85,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,California,Yes,Yes,No,Yes,TV (including cable),Democrat,No,"NA (studying, retired, not in paid employment)","1 or more years of college credit, no degree",No,Yes
507,6.794223161481724e-42,1.0,0.0,1.0,Male,White,No,50-64,"$75,000 - 150,000",Suburban,No,No,Oregon,Yes,No,No,Yes,Radio or podcasts,Democrat,No,No,Associate’s degree,No,Yes
508,7.984998122835035e-99,1.0,0.0,1.0,Female,White,No,50-64,"$75,000 - 150,000",Suburban,No,No,Wisconsin,Yes,Yes,No,Yes,TV (including cable),Democrat,No,Yes,Some college credits,No,Yes
509,1.7495514132469402e-60,1.0,0.0,1.0,Female,White,No,50-64,"$75,000 - 150,000",Urban,No,No,Georgia,Yes,No,No,Yes,Radio or podcasts,Democrat,No,No,Postgraduate degree,No,Yes
510,2.774268611409627e-137,1.0,0.0,1.0,Female,White,No,50-64,"$75,000 - 150,000",Suburban,No,No,Arkansas,No,Yes,No,Yes,Do not read/listen/watch the news,Independent,No,"NA (studying, retired, not in paid employment)",High school or GED,No,Yes
511,1.4429941189651878e-123,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Alabama,Yes,No,No,Yes,TV (including cable),Republican,No,"NA (studying, retired, not in paid employment)",Associate’s degree,No,Yes
512,5.90535800525328e-75,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,California,No,No,No,Yes,Radio or podcasts,Republican,No,"NA (studying, retired, not in paid employment)",High school or GED,No,Yes
513,4.323115959396899e-86,1.0,0.0,1.0,Male,White,No,35-49,"< $35,000",Rural,No,No,Mississippi,No,No,No,No,Do not read/listen/watch the news,Independent,No,"NA (studying, retired, not in paid employment)",High school or GED,No,No
514,1.0,6.736446323382661e-62,1.0,0.0,Female,White,No,35-49,"$75,000 - 150,000",Suburban,No,No,Maryland,Yes,No,No,Yes,News apps or websites,Independent,No,No,Associate’s degree,No,Yes
515,1.2603678165849645e-144,1.0,0.0,1.0,Male,White,No,≥ 65,"> $150,000",Suburban,No,No,Florida,Yes,No,No,Yes,TV (including cable),Independent,No,Yes,Undergraduate degree,No,Yes
516,8.248702668533344e-29,1.0,0.0,1.0,Female,White,No,35-49,"$75,000 - 150,000",Suburban,Yes,No,North Caroline,No,No,No,Yes,TV (including cable),Republican,No,"NA (studying, retired, not in paid employment)",Undergraduate degree,No,Yes
517,4.328278229294789e-43,1.0,0.0,1.0,Male,White,No,≥ 65,"$75,000 - 150,000",Urban,No,No,Wyoming,Yes,No,No,Yes,"Print media (newspapers, journals)",Independent,No,"NA (studying, retired, not in paid employment)",Postgraduate degree,No,Yes
518,8.236447137164141e-165,1.0,0.0,1.0,Male,White,No,≥ 65,"$75,000 - 150,000",Rural,No,No,Alabama,Yes,No,No,Yes,TV (including cable),Democrat,No,"NA (studying, retired, not in paid employment)",Postgraduate degree,No,Yes
519,8.209735165981919e-74,1.0,0.0,1.0,Female,White,No,35-49,"$75,000 - 150,000",Suburban,Yes,No,Massachusetts,Yes,No,Yes,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Independent,No,Yes,Postgraduate degree,No,Yes
520,0.9196646445187804,0.08033535548121908,1.0,0.0,Female,White,No,≥ 65,"$75,000 - 150,000",Urban,No,No,Arizona,Yes,Yes,Yes,Yes,News apps or websites,Independent,No,"NA (studying, retired, not in paid employment)",Postgraduate degree,No,Yes
521,2.604787059746401e-46,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Washington,Yes,Yes,No,Yes,"Print media (newspapers, journals)",Independent,No,"NA (studying, retired, not in paid employment)",Postgraduate degree,No,Yes
522,7.97995836111695e-106,1.0,0.0,1.0,Male,White,No,35-49,"$75,000 - 150,000",Urban,No,No,Washington,Yes,No,No,Yes,TV (including cable),Democrat,No,Yes,Postgraduate degree,No,Yes
523,6.617695127609802e-75,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Urban,No,No,California,No,No,No,Yes,TV (including cable),Democrat,No,"NA (studying, retired, not in paid employment)",Undergraduate degree,No,Yes
524,1.8509136633112548e-59,1.0,0.0,1.0,Female,White,No,≥ 65,"> $150,000",Suburban,Yes,No,Massachusetts,Yes,No,No,Yes,News apps or websites,Independent,No,No,Undergraduate degree,No,Yes
525,5.7484793792573884e-70,1.0,0.0,1.0,Female,White,No,50-64,"$75,000 - 150,000",Suburban,No,No,Washington,Yes,No,No,Yes,TV (including cable),Republican,No,"NA (studying, retired, not in paid employment)",High school or GED,No,Yes
526,4.524558910865728e-96,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Rural,No,No,Minnesota,No,Yes,No,Yes,Do not read/listen/watch the news,Republican,No,"NA (studying, retired, not in paid employment)",High school or GED,No,Yes
527,2.2453955997435395e-183,1.0,0.0,1.0,Female,White,No,50-64,"$75,000 - 150,000",Suburban,No,No,Arizona,Yes,No,No,Yes,TV (including cable),Republican,No,Yes,Postgraduate degree,No,Yes
528,1.2100934847113328e-13,0.999999999999879,0.0,1.0,Female,White,No,35-49,"$75,000 - 150,000",Suburban,No,No,Tennessee,Yes,Yes,Yes,Yes,News apps or websites,Democrat,No,Yes,Postgraduate degree,No,Yes
529,7.202301523272601e-74,1.0,0.0,1.0,Female,White,No,18-24,"$35,000 - 75,000",Suburban,Yes,No,Missouri,No,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,No,No,High school or GED,No,Yes
530,8.688365662862775e-50,1.0,0.0,1.0,Female,White,No,25-34,"$75,000 - 150,000",Urban,No,No,Nevada,No,No,No,Yes,TV (including cable),Independent,No,No,High school or GED,No,No
531,0.9999999999896758,1.0324459645486569e-11,1.0,0.0,Female,White,No,35-49,"$35,000 - 75,000",Suburban,Yes,No,Pennsylvania,No,No,Yes,Yes,TV (including cable),Republican,No,No,High school or GED,No,Yes
532,2.242507897249233e-71,1.0,0.0,1.0,Female,White,No,50-64,"$75,000 - 150,000",Suburban,No,No,California,Yes,No,No,Yes,News apps or websites,Democrat,Yes,Yes,Some college credits,No,Yes
533,1.7176194470485064e-79,1.0,0.0,1.0,Female,White,No,≥ 65,"$35,000 - 75,000",Rural,No,No,Alabama,Yes,No,No,Yes,Do not read/listen/watch the news,Democrat,No,"NA (studying, retired, not in paid employment)",Associate’s degree,No,Yes
534,4.5126632597844047e-60,1.0,0.0,1.0,Female,White,No,35-49,"$75,000 - 150,000",Suburban,No,No,Colorado,Yes,No,No,Yes,News apps or websites,Democrat,No,Yes,Postgraduate degree,No,Yes
535,1.207312336624413e-64,1.0,0.0,1.0,Female,White,No,35-49,"$75,000 - 150,000",Suburban,No,No,Maryland,Yes,Prefer not to answer,No,No,Do not read/listen/watch the news,Independent,No,No,High school or GED,No,No
536,1.0,2.0184589224181987e-25,1.0,0.0,Female,White,No,50-64,"$75,000 - 150,000",Urban,No,No,Arizona,Yes,No,No,Yes,TV (including cable),Republican,No,Yes,High school or GED,No,Yes
537,4.9708219186363284e-21,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Rural,No,No,Maine,No,No,No,Yes,Radio or podcasts,Democrat,No,"NA (studying, retired, not in paid employment)",High school or GED,No,Yes
538,2.915010839597164e-165,1.0,0.0,1.0,Male,White,No,35-49,"$75,000 - 150,000",Urban,Yes,Yes,Texas,Yes,Yes,Yes,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,Yes,Yes,Postgraduate degree,No,Yes
